Id,Symbol,Name,Display Symbol,Exchange,Portfolio,Currency,Shares Owned,Cost Per Share,Commission,Transaction Date,Transaction Time,Purchase Exchange Rate,Type,Accounting,Accounting Execution Ids,Notes        
,NIFTYBEES.NS,NIFTYBEES,,,Equity,INR,270,265,,1/6/2025,,,Buy,,,
,NIFTYBEES.NS,NIFTYBEES,,,Equity,INR,350,255.84,,1/27/2025,,,Buy,,,
,NIFTYBEES.NS,NIFTYBEES,,,Equity,INR,160,245.44,,6/5/2024,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,15,705.08,,1/19/2024,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,10,659.04,,1/24/2024,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,15,647.44,,2/6/2024,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,5,1050.49,,4/9/2024,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,10,1007,,5/14/2024,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,15,959.8,,5/17/2024,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,25,1202.8,,10/4/2024,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,10,1345.6,,11/12/2024,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,15,1239.4,,1/14/2025,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,30,1076.48,,1/30/2025,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,15,1093,,2/12/2025,,,Buy,,,
,NUVAMA.NS,NUVAMA,,,Equity,INR,40,1229,,9/26/2025,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,1,275.37,,4/18/2023,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,1,271.75,,4/27/2023,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,2,108.18,,9/5/2024,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,2,138.12,,1/16/2025,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,5,109.27,,4/1/2025,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,4,96.5,,4/7/2025,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,3,183,,8/11/2025,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,4,169.95,,9/8/2025,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,4,183.9,,11/14/2025,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,0.0527,189.69,,1/29/2026,,,Buy,,,
,NVDA,NVDA,,,Equity,USD,4,189.88,,2/18/2026,,,Buy,,,
,NYKAA.NS,NYKAA,,,Equity,INR,5,1199,,11/1/2022,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,40,248.4,,4/6/2023,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,30,227.4,,4/21/2023,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,8,243.4,,6/6/2023,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,2,243.45,,6/6/2023,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,8,244.3,,6/8/2023,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,2,244.3,,6/8/2023,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,10,244.3,,6/8/2023,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,1,242.45,,6/14/2023,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,5,242.5,,6/14/2023,,,Buy,,,
,ORIENTELEC.NS,ORIENTELEC,,,Equity,INR,6,242.5,,6/14/2023,,,Buy,,,
,PAGEIND.NS,PAGEIND,,,Equity,INR,1,37602,,3/23/2023,,,Buy,,,
,PAGEIND.NS,PAGEIND,,,Equity,INR,1,37973.95,,4/17/2023,,,Buy,,,
,PAGEIND.NS,PAGEIND,,,Equity,INR,1,39900,,4/28/2023,,,Buy,,,
,PAGEIND.NS,PAGEIND,,,Equity,INR,1,42748.1,,5/17/2023,,,Buy,,,
,PAGEIND.NS,PAGEIND,,,Equity,INR,1,38855,,6/2/2023,,,Buy,,,
,PAGEIND.NS,PAGEIND,,,Equity,INR,1,36959,,7/14/2023,,,Buy,,,
,PANW,PANW,,,Equity,USD,1,197.3,,7/2/2025,,,Buy,,,
,PANW,PANW,,,Equity,USD,1,195,,7/30/2025,,,Buy,,,
,PANW,PANW,,,Equity,USD,2,167,,8/8/2025,,,Buy,,,
,PANW,PANW,,,Equity,USD,3,170.4,,8/11/2025,,,Buy,,,
,PANW,PANW,,,Equity,USD,1,204.2,,10/2/2025,,,Buy,,,
,PATH,PATH,,,Equity,USD,8,15.94,,4/18/2023,,,Buy,,,
,PATH,PATH,,,Equity,USD,2,16.45,,8/2/2023,,,Buy,,,
,PAYTM.NS,PAYTM,,,Equity,INR,6,850,,7/5/2023,,,Buy,,,
,PAYTM.NS,PAYTM,,,Equity,INR,10,837.05,,9/13/2023,,,Buy,,,
,PAYTM.NS,PAYTM,,,Equity,INR,6,857.4,,9/20/2023,,,Buy,,,
,PAYTM.NS,PAYTM,,,Equity,INR,10,858.15,,9/29/2023,,,Buy,,,
,PIIND.NS,PIIND,,,Equity,INR,5,3403,,12/15/2023,,,Buy,,,
,PIIND.NS,PIIND,,,Equity,INR,2,3948.45,,12/17/2024,,,Buy,,,
,PIIND.NS,PIIND,,,Equity,INR,6,3948.45,,12/17/2024,,,Buy,,,
,PIIND.NS,PIIND,,,Equity,INR,6,3748.25,,12/26/2024,,,Buy,,,
,PIIND.NS,PIIND,,,Equity,INR,9,3456.888889,,1/30/2025,,,Buy,,,
,PIIND.NS,PIIND,,,Equity,INR,5,3363.4,,2/12/2025,,,Buy,,,
,PIIND.NS,PIIND,,,Equity,INR,4,3702.7,,11/21/2023,,,Buy,,,
,PIIND.NS,PIIND,,,Equity,INR,4,3772.9,,12/1/2023,,,Buy,,,
,PIIND.NS,PIIND,,,Equity,INR,3,3672.9,,3/11/2024,,,Buy,,,
,PLTR,PLTR,,,Equity,USD,2,25,,2/15/2024,,,Buy,,,
,PLTR,PLTR,,,Equity,USD,15,23.65,,2/22/2024,,,Buy,,,
,PLTR,PLTR,,,Equity,USD,5,69.21,,1/16/2025,,,Buy,,,
,PLTR,PLTR,,,Equity,USD,4,157,,9/8/2025,,,Buy,,,
,PLTR,PLTR,,,Equity,USD,2,169.5,,11/14/2025,,,Buy,,,
,PLTR,PLTR,,,Equity,USD,5,143.1,,4/24/2026,,,Buy,,,
,PLTR,PLTR,,,Equity,USD,3,136.49,,2/6/2026,,,Buy,,,
,PLTR,PLTR,,,Equity,USD,4,135.5,,5/5/2026,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,10,42.85,,11/1/2022,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,200,57.7,,1/3/2023,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,200,55.25,,1/3/2023,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,500,51.05,,3/9/2023,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,310,47,,3/24/2023,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,120,47,,3/24/2023,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,70,47,,3/24/2023,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,260,48.4,,5/10/2023,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,10,48.25,,5/12/2023,,,Buy,,,
,PNB.NS,PNB,,,Equity,INR,100,49.05,,5/15/2023,,,Buy,,,
,POLICYBZR.NS,POLICYBZR,,,Equity,INR,14,763.45,,9/13/2023,,,Buy,,,
,POLICYBZR.NS,POLICYBZR,,,Equity,INR,14,734.65,,10/13/2023,,,Buy,,,
,PVRINOX.NS,PVRINOX,,,Equity,INR,5,1471.9,,1/24/2024,,,Buy,,,
,PVRINOX.NS,PVRINOX,,,Equity,INR,8,1385.6,,4/9/2024,,,Buy,,,
,PVRINOX.NS,PVRINOX,,,Equity,INR,4,1520.6,,7/29/2024,,,Buy,,,
,Railtel.NS,Railtel,,,Equity,INR,150,152.47,,3/10/2021,,,Buy,,,
,RAJESHEXPO.NS,RAJESHEXPO,,,Equity,INR,8,512.45,,7/21/2023,,,Buy,,,
,RAJESHEXPO.NS,RAJESHEXPO,,,Equity,INR,10,521.95,,8/8/2023,,,Buy,,,
,RAJESHEXPO.NS,RAJESHEXPO,,,Equity,INR,9,531.5,,8/21/2023,,,Buy,,,
,RAJESHEXPO.NS,RAJESHEXPO,,,Equity,INR,5,511.25,,9/4/2023,,,Buy,,,
,RATEGAIN.NS,RATEGAIN,,,Equity,INR,20,782,,5/21/2024,,,Buy,,,
,RATEGAIN.NS,RATEGAIN,,,Equity,INR,10,815.9,,7/29/2024,,,Buy,,,
,RATEGAIN.NS,RATEGAIN,,,Equity,INR,20,753.45,,8/27/2024,,,Buy,,,
,RATEGAIN.NS,RATEGAIN,,,Equity,INR,15,755,,9/14/2024,,,Buy,,,
,RATEGAIN.NS,RATEGAIN,,,Equity,INR,10,719.95,,10/24/2024,,,Buy,,,
,RATEGAIN.NS,RATEGAIN,,,Equity,INR,15,705,,11/18/2024,,,Buy,,,
,RATEGAIN.NS,RATEGAIN,,,Equity,INR,35,668.93,,1/14/2025,,,Buy,,,
,RATEGAIN.NS,RATEGAIN,,,Equity,INR,35,635,,2/12/2025,,,Buy,,,
,Reliance.NS,Reliance,,,Equity,INR,2,2181,,3/10/2021,,,Buy,,,
,RELIANCE.NS,RELIANCE,,,Equity,INR,2,2570,,6/16/2023,,,Buy,,,
,RELIANCE.NS,RELIANCE,,,Equity,INR,2,2563,,6/21/2023,,,Buy,,,
,SAMMAANCAP.NS,SAMMAANCAP,,,Equity,INR,70,100.6,,2/28/2023,,,Buy,,,
,SAMMAANCAP.NS,SAMMAANCAP,,,Equity,INR,90,110.45,,3/6/2023,,,Buy,,,
,SAMMAANCAP.NS,SAMMAANCAP,,,Equity,INR,110,110.45,,3/6/2023,,,Buy,,,
,SAMMAANCAP.NS,SAMMAANCAP,,,Equity,INR,100,103.25,,3/13/2023,,,Buy,,,
,SAMMAANCAP.NS,SAMMAANCAP,,,Equity,INR,50,103.25,,3/13/2023,,,Buy,,,
,SAMMAANCAP.NS,SAMMAANCAP,,,Equity,INR,200,101.6,,3/17/2023,,,Buy,,,
,SAMMAANCAP.NS,SAMMAANCAP,,,Equity,INR,40,114.95,,6/2/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,15,773.8,,4/24/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,10,770.3,,5/2/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,10,812.6,,5/5/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,10,891.85,,5/16/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,7,911,,6/2/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,4,922.4,,6/6/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,12,910.6,,6/8/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,3,921,,6/14/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,3,915.1,,6/16/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,5,915.1,,6/16/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,3,892.5,,6/21/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,3,892.5,,6/21/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,1,839.25,,7/5/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,4,839.25,,7/5/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,10,844.95,,7/14/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,5,845.65,,7/19/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,3,876.3,,8/11/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,5,876.3,,8/11/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,16,774,,12/15/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,1,768.25,,1/15/2024,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,6,768.25,,1/15/2024,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,9,742,,4/22/2024,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,5,830.6,,8/30/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,11,817.6,,9/20/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,4,817.6,,9/20/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,5,796.3,,9/21/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,10,741.95,,11/21/2023,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,20,768.6,,1/1/2024,,,Buy,,,
,SBICARD.NS,SBICARD,,,Equity,INR,14,709.5,,5/21/2024,,,Buy,,,
,SBILIFE.NS,SBILIFE,,,Equity,INR,15,1117.4,,4/12/2023,,,Buy,,,
,SBILIFE.NS,SBILIFE,,,Equity,INR,5,1117.4,,4/12/2023,,,Buy,,,
,SBILIFE.NS,SBILIFE,,,Equity,INR,10,1135.2,,4/27/2023,,,Buy,,,
,SBILIFE.NS,SBILIFE,,,Equity,INR,5,1188.6,,5/10/2023,,,Buy,,,
,SBILIFE.NS,SBILIFE,,,Equity,INR,5,1176.45,,5/12/2023,,,Buy,,,
,SBILIFE.NS,SBILIFE,,,Equity,INR,4,1190.85,,5/15/2023,,,Buy,,,
,SBILIFE.NS,SBILIFE,,,Equity,INR,5,1206.5,,6/2/2023,,,Buy,,,
,SBILIFE.NS,SBILIFE,,,Equity,INR,3,1304.45,,8/30/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,10,545.8,,10/26/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,14,555.7,,10/27/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,24,623.5,,12/15/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,3,639.7,,1/15/2024,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,29,639.7,,1/15/2024,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,13,568.75,,9/1/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,1,568.75,,9/1/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,9,575.85,,9/4/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,6,588.75,,9/12/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,24,602.1,,9/20/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,8,602.1,,9/20/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,9,602.1,,9/20/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,21,587.15,,9/21/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,9,591.9,,9/28/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,14,575.95,,10/13/2023,,,Buy,,,
,SBIN.NS,SBIN,,,Equity,INR,30,644.7,,1/1/2024,,,Buy,,,
,SMCI,SMCI,,,Equity,USD,20,24.7,,6/14/2023,,,Buy,,,
,SMCI,SMCI,,,Equity,USD,10,33.54,,8/1/2023,,,Buy,,,
,SMH,SMH,,,Equity,USD,0.38181,261.14,,1/21/2025,,,Buy,,,
,SMH,SMH,,,Equity,USD,2.0467,243.58,,1/27/2025,,,Buy,,,
,SMH,SMH,,,Equity,USD,1.165652,256.61,,2/19/2025,,,Buy,,,
,SMH,SMH,,,Equity,USD,2.025566,246.11,,2/24/2025,,,Buy,,,
,SMH,SMH,,,Equity,USD,3.07746417,227.46,,3/17/2025,,,Buy,,,
,SMH,SMH,,,Equity,USD,1.735,288.18,,7/31/2025,,,Buy,,,
,SMH,SMH,,,Equity,USD,1.30648,381.58,,2/5/2026,,,Buy,,,
,SMH,SMH,,,Equity,USD,1.2175,409.46,,2/9/2026,,,Buy,,,
,SOUN,SOUN,,,Equity,USD,1,7.56,,3/13/2024,,,Buy,,,
,SUPRIYA.NS,SUPRIYA,,,Equity,INR,45,377,,5/17/2024,,,Buy,,,
,SUPRIYA.NS,SUPRIYA,,,Equity,INR,30,367.9,,5/27/2024,,,Buy,,,
,SUPRIYA.NS,SUPRIYA,,,Equity,INR,50,542.2,,10/24/2024,,,Buy,,,
,SUPRIYA.NS,SUPRIYA,,,Equity,INR,30,709.9,,1/9/2025,,,Buy,,,
,SUPRIYA.NS,SUPRIYA,,,Equity,INR,22,668.93,,1/14/2025,,,Buy,,,
,SWIGGY.NS,SWIGGY,,,Equity,INR,20,602.1,,12/20/2024,,,Buy,,,
,SWIGGY.NS,SWIGGY,,,Equity,INR,25,572.6,,12/24/2024,,,Buy,,,
,SWIGGY.NS,SWIGGY,,,Equity,INR,30,507.5,,1/7/2025,,,Buy,,,
,SWIGGY.NS,SWIGGY,,,Equity,INR,80,346.4,,2/12/2025,,,Buy,,,
,SWIGGY.NS,SWIGGY,,,Equity,INR,50,346.4,,3/24/2025,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,2,878.9,,6/6/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,1,879,,6/6/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,1,878.9,,6/6/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,1,878.95,,6/6/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,4,879.95,,6/8/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,4,879.95,,6/8/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,8,920,,6/14/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,6,922,,6/16/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,5,914.75,,6/21/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,3,899.5,,7/5/2023,,,Buy,,,
,SYMPHONY.NS,SYMPHONY,,,Equity,INR,1,899.5,,7/5/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,7,575.95,,6/16/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,7,605.4,,6/21/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,1,597.7,,7/5/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,4,597.7,,7/5/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,10,617.85,,7/14/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,4,603.7,,7/19/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,1,604.1,,7/24/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,5,604.2,,7/24/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,5,596.15,,8/8/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,1,588.35,,8/11/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,3,588.35,,8/11/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,2,588.55,,8/11/2023,,,Buy,,,
,TARSONS.NS,TARSONS,,,Equity,INR,6,511.95,,8/30/2023,,,Buy,,,
,TATAELXSI.NS,TATAELXSI,,,Equity,INR,3,6085.9,,4/5/2023,,,Buy,,,
,TATAELXSI.NS,TATAELXSI,,,Equity,INR,2,6228,,4/17/2023,,,Buy,,,
,TATAELXSI.NS,TATAELXSI,,,Equity,INR,1,6690,,5/2/2023,,,Buy,,,
,TATAELXSI.NS,TATAELXSI,,,Equity,INR,2,6646.65,,5/4/2023,,,Buy,,,
,TATAELXSI.NS,TATAELXSI,,,Equity,INR,1,6695.8,,5/5/2023,,,Buy,,,
,TATAELXSI.NS,TATAELXSI,,,Equity,INR,2,7162.5,,5/16/2023,,,Buy,,,
,TATAINVEST.NS,TATAINVEST,,,Equity,INR,5,2371,,11/1/2022,,,Buy,,,
,TATAPOWER.NS,TATAPOWER,,,Equity,INR,50,98.5,,3/10/2021,,,Buy,,,
,TCS.NS,TCS,,,Equity,INR,2,3084,,3/10/2021,,,Buy,,,
,TCS.NS,TCS,,,Equity,INR,4,3219.9,,3/14/2023,,,Buy,,,
,TCS.NS,TCS,,,Equity,INR,10,3189,,3/17/2023,,,Buy,,,
,TECHM.NS,TECHM,,,Equity,INR,5,1018,,3/10/2021,,,Buy,,,
,TSLA,TSLA,,,Equity,USD,1,190.7,,2/3/2023,,,Buy,,,
,TSLA,TSLA,,,Equity,USD,2,191,,3/7/2023,,,Buy,,,
,TSM,TSM,,,Equity,USD,1,194,,2/24/2025,,,Buy,,,
,TSM,TSM,,,Equity,USD,2,175.11,,3/17/2025,,,Buy,,,
,TSM,TSM,,,Equity,USD,3,286,,11/14/2025,,,Buy,,,
,TSM,TSM,,,Equity,USD,2.15,285.92,,12/18/2025,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,6,691.1,,5/5/2023,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,5,712.9,,5/10/2023,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,4,720,,5/15/2023,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,3,722.45,,5/16/2023,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,4,712.55,,5/17/2023,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,8,720.9,,6/8/2023,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,2,722.1,,6/14/2023,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,2,722.2,,6/14/2023,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,5,753.25,,6/21/2023,,,Buy,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Equity,INR,5,748.7,,7/5/2023,,,Buy,,,
,UJJIVANSFB.NS,UJJIVANSFB,,,Equity,INR,120,53.6,,4/30/2024,,,Buy,,,
,UJJIVANSFB.NS,UJJIVANSFB,,,Equity,INR,94,52.75,,5/17/2024,,,Buy,,,
,UJJIVANSFB.NS,UJJIVANSFB,,,Equity,INR,200,53.65,,5/27/2024,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,20,251.55,,6/16/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,15,265,,6/21/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,16,283.15,,7/5/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,14,286.8,,7/14/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,9,288.05,,7/19/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,1,285.75,,7/24/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,5,285.75,,7/24/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,14,285.75,,7/24/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,7,286.45,,8/8/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,2,286.45,,8/8/2023,,,Buy,,,
,VGUARD.NS,VGUARD,,,Equity,INR,3,286.45,,8/8/2023,,,Buy,,,
,VINATIORGA.NS,VINATIORGA,,,Equity,INR,5,1404.82,,3/10/2021,,,Buy,,,
,VOLTAS.NS,VOLTAS,,,Equity,INR,5,797.2,,8/2/2023,,,Buy,,,
,VOLTAS.NS,VOLTAS,,,Equity,INR,5,818,,8/8/2023,,,Buy,,,
,VOLTAS.NS,VOLTAS,,,Equity,INR,1,840.6,,8/11/2023,,,Buy,,,
,VOLTAS.NS,VOLTAS,,,Equity,INR,5,840.6,,8/11/2023,,,Buy,,,
,VOLTAS.NS,VOLTAS,,,Equity,INR,4,855.1,,8/30/2023,,,Buy,,,
,WEALTH.NS,WEALTH,,,Equity,INR,8,1129,,1/31/2025,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,5,1343.6,,5/4/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,3,1315.45,,5/10/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,4,1315,,5/12/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,2,1360.95,,5/16/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,3,1346.65,,5/17/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,3,1438.25,,6/2/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,1,1438.25,,6/2/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,2,1434.2,,6/6/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,1,1434.25,,6/6/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,4,1439.75,,6/8/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,1,1439.75,,6/8/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,4,1472.75,,6/14/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,1,1461.95,,6/21/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,3,1462,,6/21/2023,,,Buy,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Equity,INR,3,1472.45,,7/5/2023,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,50,419.75,,6/20/2024,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,20,465,,7/29/2024,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,50,611.5,,11/11/2024,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,30,608,,11/18/2024,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,30,577,,1/2/2025,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,60,555,,1/7/2025,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,50,494.44,,1/14/2025,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,70,439.85,,1/20/2025,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,50,425,,1/30/2025,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,40,413.5,,2/12/2025,,,Buy,,,
,YATHARTH.NS,YATHARTH,,,Equity,INR,100,672.64,,12/19/2025,,,Buy,,,
,ZYDUSLIFE.NS,ZYDUSLIFE,,,Equity,INR,7,491.8,,3/31/2023,,,Buy,,,
